timestamp,actual,sarima,lstm,gru
2020-09-24 22:00:00+00:00,27438.0,27441.143864131023,27721.29606683028,27053.66777973572
2020-09-24 23:00:00+00:00,24650.0,24750.74361121917,25046.758124062104,24510.6083475989
2020-09-25 00:00:00+00:00,23768.0,23765.069335910994,23601.300924633088,23575.6280272164
2020-09-25 01:00:00+00:00,23155.0,22862.739385151614,22684.774155364103,23268.03182340814
2020-09-25 02:00:00+00:00,21676.0,22145.10088220553,21350.35755457039,21404.67062882672
2020-09-25 03:00:00+00:00,21086.0,21562.591430859797,20714.050316001434,20786.191152925854
2020-09-25 04:00:00+00:00,21916.0,21589.124237356285,21813.85837818669,21769.97007076087
2020-09-25 05:00:00+00:00,26380.0,26098.90711571466,25905.715146366776,26174.74713346522
2020-09-25 06:00:00+00:00,33274.0,32723.153118223152,33135.462804266164,32955.71850859491
2020-09-25 07:00:00+00:00,36662.0,37154.92300937969,35925.11575600795,36265.73222341295
2020-09-25 08:00:00+00:00,36992.0,37022.36257001942,37476.545895739684,36908.92509313848
2020-09-25 09:00:00+00:00,36873.0,36706.86152461649,36503.907065615545,36312.297717219924
2020-09-25 10:00:00+00:00,36468.0,36518.1660622395,37000.671092949175,35451.25581609311
2020-09-25 11:00:00+00:00,36908.0,36280.22511004369,36842.13588518464,36238.893174109675
2020-09-25 12:00:00+00:00,22518.0,22459.60006627518,23564.382674710494,22316.88019997285
2020-09-25 13:00:00+00:00,35370.0,35311.228971607416,34821.82748791149,34443.26282651579
2020-09-25 14:00:00+00:00,34632.0,34529.757918348536,34351.14644334559,33632.61706456388
2020-09-25 15:00:00+00:00,35148.0,35263.10719238794,35114.762543356745,34017.10145120465
2020-09-25 16:00:00+00:00,37454.0,37117.09049459844,36706.4403299606,36430.298426878086
2020-09-25 17:00:00+00:00,37210.0,36696.272832024806,37655.04255844103,36722.91381980439
2020-09-25 18:00:00+00:00,37162.0,36576.920177264925,36355.846955782916,36246.36135825166
2020-09-25 19:00:00+00:00,34705.0,34405.00234043773,34373.44483106084,33261.93357365842
2020-09-25 20:00:00+00:00,31974.0,31784.021113529903,31920.003366445027,31790.204976436708
2020-09-25 21:00:00+00:00,28908.0,29285.608403392005,28903.870867376263,28895.15297141979
2020-09-25 22:00:00+00:00,24833.0,25548.928328092803,25280.810955323912,24688.270504422548
2020-09-25 23:00:00+00:00,21853.0,21494.043473088597,21177.426259876873,21604.416048104526
2020-09-26 00:00:00+00:00,20850.0,21116.59431106409,20769.830392261894,20366.39022482101
2020-09-26 01:00:00+00:00,19965.0,19714.89233237345,20668.87186780568,19355.945362263305
2020-09-26 02:00:00+00:00,19042.0,18989.65722670537,19071.071282921584,18927.530019873335
2020-09-26 03:00:00+00:00,18084.0,18141.373015907764,17493.059415195974,17669.080856268454
2020-09-26 04:00:00+00:00,18405.0,18600.765181027873,17996.38368635175,18326.894543410515
2020-09-26 05:00:00+00:00,21281.0,21644.22828644178,21312.205272650113,21247.611058950257
2020-09-26 06:00:00+00:00,26692.0,26886.92236555492,26096.797741944265,26054.673442993302
2020-09-26 07:00:00+00:00,31330.0,31336.465238852772,31577.942621028935,31031.46065801227
2020-09-26 08:00:00+00:00,33200.0,33049.31043595238,32775.91580165353,32553.136023305866
2020-09-26 09:00:00+00:00,33462.0,33339.976184707586,33205.693038865546,32348.08846830415
2020-09-26 10:00:00+00:00,33215.0,33335.50058008784,33223.542188101295,32418.08871807785
2020-09-26 11:00:00+00:00,33639.0,33873.30836447613,32841.906121352775,32417.614682211315
2020-09-26 12:00:00+00:00,33104.0,33479.98172151151,32943.82834124919,32269.485170455482
2020-09-26 13:00:00+00:00,32176.0,31822.187832603253,32233.536582522043,32042.900416006494
2020-09-26 14:00:00+00:00,32591.0,32393.675442012347,32638.457433452517,32065.317935925832
2020-09-26 15:00:00+00:00,33517.0,33244.02149895872,33654.90970751053,32850.98913469641
2020-09-26 16:00:00+00:00,36038.0,35398.74829338674,35203.068396531584,35661.36790032917
2020-09-26 17:00:00+00:00,36230.0,36497.71773934879,35476.126756135054,35528.506756977076
2020-09-26 18:00:00+00:00,36288.0,36434.0141165975,36339.6503185148,35041.14039904424
2020-09-26 19:00:00+00:00,34008.0,33816.547574451775,34221.58597918073,32759.19147336865
2020-09-26 20:00:00+00:00,31461.0,31598.479338354293,30643.425958640095,30330.696886454192
2020-09-26 21:00:00+00:00,28492.0,28731.603002089745,27986.085370013487,27623.811544546115
2020-09-26 22:00:00+00:00,25406.0,25565.762486942283,26265.054540781646,24912.435530186915
2020-09-26 23:00:00+00:00,22282.0,22512.179392146205,21978.566082299632,21495.488175722316
2020-09-27 00:00:00+00:00,21390.0,21607.695775755747,21282.560654819463,20921.88135441343
2020-09-27 01:00:00+00:00,20950.0,20654.432620073756,20521.253298600375,20295.246835688286
2020-09-27 02:00:00+00:00,19649.0,20091.934745438033,19760.12979862044,19053.790784381934
2020-09-27 03:00:00+00:00,19332.0,19218.432546280255,20133.98979430676,18832.348053343943
2020-09-27 04:00:00+00:00,20077.0,20229.656781060417,20472.71555771439,19744.20870841351
2020-09-27 05:00:00+00:00,21796.0,21898.97327113212,21479.156613752955,20967.18324469413
2020-09-27 06:00:00+00:00,25320.0,25764.224420061702,24489.76494600501,25018.683696638487
2020-09-27 07:00:00+00:00,29278.0,29240.98516528532,29474.873314899938,28550.857682906637
2020-09-27 08:00:00+00:00,32569.0,32489.999852983194,32514.590754840545,31830.210362967024
2020-09-27 09:00:00+00:00,34484.0,34679.0748211072,34207.2877521802,34097.96002708396
2020-09-27 10:00:00+00:00,35218.0,35262.5880441768,35196.39382321948,34076.422394456386
2020-09-27 11:00:00+00:00,36392.0,36082.412804836196,36290.90108632449,35685.59349768746
2020-09-27 12:00:00+00:00,35738.0,35046.172848842165,35963.89744488929,34784.71947695624
2020-09-27 13:00:00+00:00,34960.0,34895.41645186152,35173.80903421843,34508.19625063261
2020-09-27 14:00:00+00:00,35090.0,35386.73943239478,35294.0156594228,34384.67052446473
2020-09-27 15:00:00+00:00,36783.0,36384.30444629043,36532.8142498431,36041.22085906365
2020-09-27 16:00:00+00:00,38275.0,37967.844188241565,38207.34536419468,37382.41936184509
2020-09-27 17:00:00+00:00,38220.0,37999.720152670794,38120.73280137821,38328.696928398975
2020-09-27 18:00:00+00:00,38579.0,38786.080823757125,38915.90503736065,36997.70700345576
2020-09-27 19:00:00+00:00,36662.0,36766.02619633932,36910.705890796875,35942.46508830273
2020-09-27 20:00:00+00:00,33226.0,32703.552688910582,33300.5644931247,32708.745168702953
2020-09-27 21:00:00+00:00,30005.0,29928.64445892169,29969.925872532367,29246.611509384784
2020-09-27 22:00:00+00:00,26746.0,27368.99970459745,26957.586571811076,26251.69394416367
2020-09-27 23:00:00+00:00,23648.0,24249.212656984477,23704.006291443675,23117.129211623193
2020-09-28 00:00:00+00:00,22922.0,22547.7673061573,22298.325278518256,21293.369889539365
2020-09-28 01:00:00+00:00,23410.0,23389.256564743424,23334.136405677706,22681.364388503676
2020-09-28 02:00:00+00:00,22860.0,22726.32354654803,22183.42999809106,22534.40992864963
2020-09-28 03:00:00+00:00,22706.0,23318.627170415482,22614.754698847635,21980.886665745325
2020-09-28 04:00:00+00:00,23108.0,22766.385353806185,23054.169553331638,22410.255415281685
2020-09-28 05:00:00+00:00,28738.0,28853.080871347538,27952.347841261595,27874.99559589517
2020-09-28 06:00:00+00:00,33454.0,33264.78422158162,33712.03014055463,32489.626733273708
2020-09-28 07:00:00+00:00,36264.0,36631.61269468074,36772.919416702694,35487.27832870364
2020-09-28 08:00:00+00:00,37419.0,37302.65247196055,37370.99385876638,36591.7752680253
2020-09-28 09:00:00+00:00,37869.0,37073.321800825724,38331.89459193028,37243.618652557445
2020-09-28 10:00:00+00:00,37644.0,37802.08282512635,36843.1350037957,36164.934989402595
2020-09-28 11:00:00+00:00,37908.0,38096.12368146051,38075.091351510426,36830.78598818163
2020-09-28 12:00:00+00:00,36514.0,36497.88887559406,36527.89534541755,36213.23331762687
2020-09-28 13:00:00+00:00,35368.0,35247.270588273896,35176.85610383036,34771.06320842495
2020-09-28 14:00:00+00:00,35952.0,35950.162052584375,36203.32022714993,34983.24056625633
2020-09-28 15:00:00+00:00,38976.0,39025.57202373148,39210.05313075559,38402.7354262077
2020-09-28 16:00:00+00:00,40628.0,41028.83240254435,40171.39496599024,39476.123928683315
2020-09-28 17:00:00+00:00,40578.0,40478.306411707934,40330.28386420922,39038.92080585363
2020-09-28 18:00:00+00:00,40652.0,40416.38287199677,40931.37902173336,39984.82720472838
2020-09-28 19:00:00+00:00,37627.0,37194.261475124134,38162.67327155339,36509.533007555154
2020-09-28 20:00:00+00:00,33398.0,33328.15579162673,33181.099587326375,33279.40684964131
2020-09-28 21:00:00+00:00,28006.0,27932.456582705792,27785.201580124656,27854.970692292198
2020-09-28 22:00:00+00:00,25816.0,25587.544151215927,26034.013955046048,25728.98187217083
2020-09-28 23:00:00+00:00,24077.0,24188.54059878811,23320.762755414667,24178.390533548612
2020-09-29 00:00:00+00:00,24328.0,24637.47381745118,24793.447159924064,23987.469472319786
2020-09-29 01:00:00+00:00,24122.0,24117.768757316742,23999.184022482077,23540.086085657676
2020-09-29 02:00:00+00:00,23111.0,22583.475495737028,23511.23295528516,22710.157292813336
2020-09-29 03:00:00+00:00,22714.0,23070.81800538917,22796.525954305405,22325.540439967714
2020-09-29 04:00:00+00:00,23220.0,23451.948781897667,23149.658592466778,22855.949094065738
2020-09-29 05:00:00+00:00,28326.0,28239.9450345691,27895.278750896483,27626.96898487271
2020-09-29 06:00:00+00:00,33288.0,33051.474099186096,33413.52867344224,32219.590025937116
2020-09-29 07:00:00+00:00,35948.0,36235.50691519878,35268.81795736348,35490.40300115992
2020-09-29 08:00:00+00:00,36670.0,37157.97693860437,36827.215995007384,36063.24808138164
2020-09-29 09:00:00+00:00,36418.0,36559.26725457191,37036.618272549254,35098.21047434307
2020-09-29 10:00:00+00:00,36926.0,36867.704482344816,36269.798589001744,36068.3343566527
2020-09-29 11:00:00+00:00,37738.0,37391.942339933965,37820.50751269879,36905.97872428681
2020-09-29 12:00:00+00:00,37800.0,37941.407658970915,37508.74277184616,36929.8244765523
2020-09-29 13:00:00+00:00,36315.0,36512.09779821861,36042.71891510773,35140.73684602328
2020-09-29 14:00:00+00:00,35689.0,35974.11122468666,36088.37465753524,35586.05333562565
